Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	7	11.11111111111111	9.445105937342409E-9	P02671, P63261, P62937, P60709, O00299, P02675, P35579	63	49	19734	44.748299319727884	5.421476127254188E-6	5.421490808034543E-6	5.336484854598461E-6
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	5	7.936507936507936	7.415145580061706E-6	P00738, P01009, P00966, P02751	63	40	19734	39.154761904761905	0.004247264096641112	0.0021281467814777094	0.0020947786263674317
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	5	7.936507936507936	1.6831425973296833E-5	P06744, P04406, P05062, P04075	63	49	19734	31.963070942662778	0.009614799202890434	0.0032204128362241275	0.003169918558304237
GOTERM_BP_DIRECT	GO:0071346~cellular response to type II interferon	5	7.936507936507936	3.0945683757687304E-4	P63261, P04406, P00966, P40429	63	103	19734	15.205732778548311	0.16276937982506412	0.04440705619228128	0.04371077830773332
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	4.761904761904762	5.24507044763802E-4	P02671, P02749, P02675	63	11	19734	85.42857142857143	0.2600302908528007	0.05594937539395304	0.055072120379065274
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	4	6.349206349206349	5.848366765918436E-4	P01876, P10643, P00751	63	52	19734	24.09523809523809	0.2852299914474762	0.05594937539395304	0.055072120379065274
GOTERM_BP_DIRECT	GO:0031640~killing of cells of another organism	4	6.349206349206349	8.895444931731369E-4	P04406, P10643	63	60	19734	20.882539682539683	0.40000009008501636	0.07294264844019722	0.07179894837754605
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	3	4.761904761904762	0.0011328541423721247	P10643, P00751	63	16	19734	58.732142857142854	0.47828138075172	0.08128228471519995	0.08000782380503131
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	3	4.761904761904762	0.001779234134869627	P02671, P00747, P02675	63	20	19734	46.98571428571429	0.6401939062095436	0.11347559926835177	0.11169636513348213
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	3	4.761904761904762	0.002563766190730179	P02749, P02649, P07585	63	24	19734	39.154761904761905	0.7708758872986922	0.14716017934791226	0.1448527897762551
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	4	6.349206349206349	0.003230417033945952	P00747, P01009, P01008, P02675	63	94	19734	13.329280648429584	0.8439003757838853	0.16856903431681605	0.16592596583449665
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	4	6.349206349206349	0.003529653215246555	P40429, P62081, P62753, P62249	63	97	19734	12.917034855179184	0.868612585457306	0.16883507879596024	0.16618783888452532
GOTERM_BP_DIRECT	GO:0006956~complement activation	3	4.761904761904762	0.004258796978778352	P10643, P00751	63	31	19734	30.313364055299537	0.9136865388645159	0.18804226660144416	0.18509386869305916
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	3	4.761904761904762	0.006678086069027639	P25705, P02749, P02649	63	39	19734	24.095238095238095	0.9786366398093391	0.2738015288301332	0.269508473500044
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	3	4.761904761904762	0.00919727637132817	P02671, O15144, P02675	63	46	19734	20.428571428571427	0.9950266609700371	0.30160665572212897	0.29687763150348934
GOTERM_BP_DIRECT	GO:0035606~peptidyl-cysteine S-trans-nitrosylation	2	3.1746031746031744	0.009396250473982976	P04406	63	3	19734	208.8253968253968	0.9955681878729066	0.30160665572212897	0.29687763150348934
GOTERM_BP_DIRECT	GO:2000296~negative regulation of hydrogen peroxide catabolic process	2	3.1746031746031744	0.009396250473982976	P00738	63	3	19734	208.8253968253968	0.9955681878729066	0.30160665572212897	0.29687763150348934
