Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	6	19.35483870967742	1.4137941463709532E-8	P0C0L4, P01871, P01860	31	52	19734	73.45161290322581	5.301714039895877E-6	5.301728048891074E-6	5.174486575717689E-6
GOTERM_BP_DIRECT	GO:2000427~positive regulation of apoptotic cell clearance	4	12.903225806451612	1.7662669983456722E-7	P0C0L4	31	8	19734	318.2903225806452	6.623282479212289E-5	3.311750621898135E-5	3.2322686069725804E-5
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	5	16.129032258064516	6.772576000537248E-7	P02671, P60903, P02647, P02675, P21333	31	46	19734	69.19354838709677	2.539394379240667E-4	8.465720000671559E-5	8.262542720655442E-5
GOTERM_BP_DIRECT	GO:0006956~complement activation	4	12.903225806451612	1.3846686903497845E-5	P0C0L4	31	31	19734	82.13943808532778	0.005179085588204568	0.001298126897202923	0.0012669718516700528
GOTERM_BP_DIRECT	GO:0045087~innate immune response	7	22.58064516129032	1.3302739380738728E-4	P02671, P0C0L4, P02675, P01871	31	536	19734	8.313553201733269	0.04866459410150192	0.009977054535554046	0.00973760522670075
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	3	9.67741935483871	5.064172204579285E-4	P02671, P60903, P02675	31	22	19734	86.80645161290323	0.17300328806611254	0.03165107627862053	0.03089145044793364
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	3	9.67741935483871	7.098041567037825E-4	P09669, P13073, O00483	31	26	19734	73.45161290322581	0.23376860307654568	0.03802522268055978	0.03711261733622634
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	3	9.67741935483871	0.0016811614475905675	P09669, P13073, O00483	31	40	19734	47.74354838709677	0.46792247123418684	0.07880444285580786	0.07691313622726846
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	3	9.67741935483871	0.0025132482773819625	P02671, P02675, P21333	31	49	19734	38.97432521395655	0.610797077722002	0.10471867822424843	0.10220542994686647
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	3	9.67741935483871	0.004781979059143081	O95831, P11142, P29972	31	68	19734	28.084440227703983	0.8342945540012767	0.16330836016050926	0.15938895951665702
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	4	12.903225806451612	0.004790378564708271	P15311, O43707, O75369, P21333	31	226	19734	11.266914073651154	0.8348181764912103	0.16330836016050926	0.15938895951665702
