Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002376~immune system process	3	13.043478260869565	0.0016391792795124606	P00738, P20962	23	54	19734	47.666666666666664	0.46388103742648135	0.622888126214735	0.622888126214735
GOTERM_BP_DIRECT	GO:2000296~negative regulation of hydrogen peroxide catabolic process	2	8.695652173913043	0.003340923586652281	P00738	23	3	19734	572.0	0.7196387796749899	0.6282352246478556	0.6282352246478556
GOTERM_BP_DIRECT	GO:0051180~vitamin transport	2	8.695652173913043	0.00556228395734639	P02647, P02774	23	5	19734	343.2	0.8799165311115892	0.6282352246478556	0.6282352246478556
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	3	13.043478260869565	0.00661300236471427	P02647, Q03135, Q04828	23	110	19734	23.4	0.9196438584787048	0.6282352246478556	0.6282352246478556
GOTERM_BP_DIRECT	GO:0051354~negative regulation of oxidoreductase activity	2	8.695652173913043	0.008885465475341163	P00738	23	8	19734	214.5	0.966344107295842	0.6752953761259284	0.6752953761259284
GOTERM_BP_DIRECT	GO:0043534~blood vessel endothelial cell migration	2	8.695652173913043	0.013299887534904603	P02647, P35579	23	12	19734	143.0	0.9938288297569723	0.8423262105439582	0.8423262105439582
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	4	17.391304347826086	0.01824609260017971	P15311, P08670, Q03135, Q96QK1	23	509	19734	6.7426326129666005	0.9990858812656525	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	2	8.695652173913043	0.026430826126199947	P02647, Q03135	23	24	19734	71.5	0.999962034470525	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	2	8.695652173913043	0.029687402693575105	P02647, Q03135	23	27	19734	63.55555555555555	0.9999893724170543	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	2	8.695652173913043	0.030770615619331608	P25705, Q16822	23	28	19734	61.28571428571428	0.9999930481968161	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0019915~lipid storage	2	8.695652173913043	0.031852674204462625	P02647, Q03135	23	29	19734	59.17241379310345	0.9999954527265312	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	2	8.695652173913043	0.034013333028972734	P02647, Q03135	23	31	19734	55.35483870967742	0.9999980545046321	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	2	8.695652173913043	0.03616938853183866	P00738	23	33	19734	52.0	0.9999991677153617	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	2	8.695652173913043	0.04046772690877696	P00738	23	37	19734	46.37837837837838	0.9999998477200046	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	2	8.695652173913043	0.04261002841141973	P25705, Q03135	23	39	19734	44.0	0.9999999348713406	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	2	8.695652173913043	0.04367946630779551	P42765, P02647	23	40	19734	42.9	0.9999999574085207	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	2	8.695652173913043	0.04367946630779551	P00738	23	40	19734	42.9	0.9999999574085207	0.9763645409977819	0.9763645409977819
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	2	8.695652173913043	0.05431131635018835	P06733, Q16822	23	50	19734	34.32	0.9999999993914265	1.0	1.0
GOTERM_BP_DIRECT	GO:0031623~receptor internalization	2	8.695652173913043	0.056424103629338154	P15311, Q03135	23	52	19734	33.0	0.9999999997398651	1.0	1.0
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	2	8.695652173913043	0.07420178145270173	Q03135, P35711	23	69	19734	24.869565217391305	0.9999999999998112	1.0	1.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	4	17.391304347826086	0.08954689937094387	P15311, P06733, Q03135, Q00839	23	963	19734	3.5638629283489096	0.9999999999999997	1.0	1.0
GOTERM_BP_DIRECT	GO:0006952~defense response	2	8.695652173913043	0.09064130142302787	P00738	23	85	19734	20.188235294117646	0.9999999999999998	1.0	1.0
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	2	8.695652173913043	0.09267653986840321	P15311, Q96QK1	23	87	19734	19.724137931034484	0.9999999999999999	1.0	1.0
