Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	102	62.57668711656442	1.188610419375432E-57	Q16629, P23396, Q9BUT1, P07900, P52272, Q5VTE0, P40925, O00186, P14555, O00468, Q9P2R7, P0C0L4, P00747, P41252, Q15181, P02649, P39023, P01834, O94826, P09651, P61586, P49419, P07437, P07910, P23284, P52565, P49257, P60709, P62805, Q13724, Q9BTM1, P04406, Q9NRX4, P52566, P16104, Q99832, P19338, P12110, P09382, P09543, P08572, Q99715, P60866, P22105, Q15113, P05388, P02751, Q99878, P21333, P02671, P02790, Q13813, O75369, P51888, Q06323, Q9BR76, P12111, P30101, Q9H223, P19823, O60701, P20339, P63261, Q15084, P25705, P02749, P19827, P00568, P02787, Q9BXS5, Q8TED4, Q8WZ42, P29401, P05556, Q9UL46, P06727, P62829, P14625, Q9Y2J8, Q02790, O75083, O14818, Q00325, P08311, Q9NZN4, Q16543, P08238, P08236, P06576	161	2219	20624	5.888299524994471	4.088819842651486E-55	4.088819842651486E-55	3.708464508451348E-55
GOTERM_CC_DIRECT	GO:0043505~CENP-A containing nucleosome	14	8.588957055214724	1.8545240510632267E-24	P62805	161	18	20624	99.63285024154588	6.3795627356575E-22	3.18978136782875E-22	2.893057519658634E-22
GOTERM_CC_DIRECT	GO:0000786~nucleosome	20	12.269938650306749	1.5833924299070799E-18	P07305, P62805, Q9BTM1, Q5SSJ5, P60709, Q99878, P16104	161	140	20624	18.299911268855368	5.446869958880354E-16	1.815623319626785E-16	1.646728127103363E-16
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	14	8.588957055214724	2.4095190845305466E-16	P62805	161	55	20624	32.607114624505925	7.638334409421077E-14	2.0721864126962702E-14	1.8794248859338262E-14
GOTERM_CC_DIRECT	GO:0005576~extracellular region	56	34.355828220858896	5.493965169725785E-16	P02452, P02671, P02790, P07900, Q13813, P35555, A0A0B4J1U7, P51888, P14555, P12111, O00468, P19823, P0C0L4, P00747, P02749, P19827, P02649, P01834, P00488, P02787, Q05707, Q8WZ42, P07437, P07910, Q8TD55, P62805, P06727, P14625, Q9Y2J8, O75083, P12110, P09382, P08311, P08572, Q86VB7, Q99715, P22105, P08238, Q15113, P02751, P21333, P49746, P08236	161	2184	20624	3.284599458512502	1.9095836023552692E-13	3.7798480367713396E-14	3.4282342659088895E-14
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	22	13.496932515337424	3.199380647636819E-14	P02452, P02671, P23284, P06727, P14625, P35555, P50454, P30101, P12111, P19823, O60613, P12110, P0C0L4, Q15084, Q8NBJ5, P09382, P02649, P08572, P02787, Q99715, Q05707, P02751	161	307	20624	9.179760050175005	1.0999201549566351E-11	1.8343115713117763E-12	1.663677936771146E-12
GOTERM_CC_DIRECT	GO:0016020~membrane	70	42.944785276073624	5.720796443972993E-14	P23396, Q8IZ83, P07900, Q16666, P52272, P62917, Q9Y6K5, P18124, Q9NUU7, Q8NBJ5, P41252, P02649, O94826, P29728, P09651, Q9UBG0, O15371, P07910, P52565, P23284, P49257, Q13724, P62805, P60709, P04406, P10644, P52566, O00116, P19338, P09543, P08572, P60866, P05388, P21333, P25398, Q13813, O75369, Q9H223, P63261, P25705, P40429, Q9BXS5, P61619, P05556, Q9UL46, P62829, P14625, O60313, Q00325, P08311, P49821, Q86VB7, Q92504, P08238, P62424, P08236, P06576	161	3653	20624	2.45468286935098	1.9668711104259273E-11	2.8113628238952998E-12	2.549840700742248E-12
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	30	18.404907975460123	7.661777642340389E-14	P07910, P07437, P23284, P07900, Q9UM07, P62805, P60709, P62829, P14625, P10644, Q6NZI2, Q02790, P12110, P39023, Q9UKX2, P08238, Q13263	161	685	20624	5.61019177585347	2.6352253712502716E-11	3.2945643862063672E-12	2.9880932805127516E-12
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	15	9.202453987730062	9.332785855800078E-11	P62805, P16104	161	175	20624	10.97994676131322	3.210479737614236E-8	3.56719814932803E-9	3.235365763344027E-9
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	14	8.588957055214724	1.0779305408488131E-10	P02671, P02790, P60709, P06727, P19823, P0C0L4, P63261, P00747, P19827, P02649, P01834, P00488, P02787, P02751	161	145	20624	12.368215892053973	3.708082840780946E-8	3.708081060519917E-9	3.3631432874482967E-9
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	21	12.883435582822086	1.4136753167037858E-10	Q14315, P23284, P05556, P23396, P60709, P62829, O75369, P62917, P14625, P18124, Q9BR76, P30101, P63261, P39023, P40429, P98082, P61586, Q9UBG0, P62424, P05388, P21333	161	428	20624	6.285249898415278	4.8630447779807184E-8	4.420948263146384E-9	4.009697261923465E-9
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	10	6.134969325153374	2.7490798294219802E-8	P25398, P23396, P39023, P62917, P62829, P40429, P18124, P60866, P62424, P05388	161	88	20624	14.556747600225862	9.456790030948348E-6	7.880695511009677E-7	7.147607556497149E-7
GOTERM_CC_DIRECT	GO:0005829~cytosol	76	46.62576687116564	6.63445084898494E-8	P23396, Q9BUT1, P07900, Q16666, P40925, P62917, O00186, Q9Y6K5, Q6NZI2, P18124, P41252, Q15181, P39023, P29728, P98082, P61586, Q9Y6X1, P09651, P49419, P07437, O15371, P07910, P52565, P23284, Q9Y678, Q9UM07, P60709, P04406, Q15746, Q9NRX4, P10644, P52566, O00116, Q99832, P60866, P05388, P21333, P25398, Q13813, O75369, Q06323, Q9BR76, O60701, P20339, Q15084, P63261, P40429, P07451, P00325, P00568, Q9BXS5, Q8WZ42, Q14315, P29401, P54687, Q9UL46, P49354, P62829, P06727, P14625, Q9Y2J8, P19367, Q9Y2J2, Q02790, O75083, O60313, O14818, P08311, P49821, Q16543, Q9NZN4, Q9UKX2, O94979, Q86VB7, P08238, P62424	161	5593	20624	1.7406674047972566	2.2822251229737134E-5	1.7555777631160148E-6	1.5922682037563855E-6
GOTERM_CC_DIRECT	GO:0042470~melanosome	10	6.134969325153374	1.1894990798858347E-7	P23284, P05556, P20339, P07900, Q15084, P02649, P14625, P09543, P30101, P08238	161	104	20624	12.317247969421881	4.091793363603102E-5	2.92276916771948E-6	2.650883663745574E-6
GOTERM_CC_DIRECT	GO:0005615~extracellular space	35	21.472392638036812	6.572885676678716E-6	P02452, P02671, P02790, Q5VTE0, P40925, P35555, P51888, Q9Y6K5, P14555, P12111, P50454, P30101, P0C0L4, P63261, Q15084, P00747, P02749, P02649, P01834, P00488, P02787, Q05707, Q92954, P60709, P06727, P12110, P09382, P08311, P09543, P08572, Q99715, P22105, Q15113, P02751, P08236	161	1970	20624	2.275877289781505	0.0022585257875940012	1.5073817818516522E-4	1.367160220749173E-4
